elevator_id,location,city,license_number,license_status,license_expiry_date
82118,"183 Dovercourt Rd, Toronto",Toronto,EDLIC-2006-085268,ACTIVE,19-Dec-16
8212,"37 Front St, Thunder Bay",Thunder Bay,EDLIC-008212,ACTIVE,15-Mar-17
82121,"13291 Yonge St, Richmond Hill",Richmond Hill,EDLIC-2005-082495,ACTIVE,26-Jan-17
82122,"13291 Yonge St, Richmond Hill",Richmond Hill,EDLIC-2005-082494,ACTIVE,26-Jan-17
82123,"75, St George St, Toronto",Toronto,216237,ACTIVE,06-Jul-17
82124,"75, St George St, Toronto",Toronto,216236,ACTIVE,05-Jul-17
82125,"1000 Gerrard St E, Toronto",Toronto,EDLIC-2004-082383,ACTIVE,16-Dec-16
82126,"1000 Gerrard St E, Toronto",Toronto,EDLIC-2004-082384,ACTIVE,17-Dec-16
82129,"44 Rob Blake Way, Simcoe",Simcoe,EDLIC-2005-083577,ACTIVE,17-Oct-17
82131,"33 Sheppard Ave E, North York",North York,EDLIC-2005-082715,ACTIVE,25-Feb-17
82132,"704 Carson'S Rd, Ottawa",Ottawa,261424,ACTIVE,14-Dec-16
82133,"50 Disera Dr, Thornhill",Thornhill,EDLIC-2005-082576,ACTIVE,21-Feb-17
82134,"50 Disera Dr, Thornhill",Thornhill,EDLIC-2005-082687,ACTIVE,30-Mar-17
82135,"50 Disera Dr, Thornhill",Thornhill,EDLIC-2005-083534,ACTIVE,05-Oct-17
82138,"330 Second Av, Timmins",Timmins,EDLIC-2005-082440,ACTIVE,11-Jan-17
82139,"37 Main St E, Huntsville",Huntsville,EDLIC-2005-082891,ACTIVE,11-May-17
82140,"1499 Nottinghill Gate, Oakville",Oakville,EDLIC-2005-082718,ACTIVE,18-Mar-17
82141,"1499 Nottinghill Gate, Oakville",Oakville,EDLIC-2005-082719,ACTIVE,25-Mar-17
82142,"118 Market St, Hamilton",Hamilton,198498,ACTIVE,22-Aug-17
82143,"118 Market St, Hamilton",Hamilton,255068,ACTIVE,14-Oct-17
82145,"100 Bayshore Dr, Nepean",Nepean,EDLIC-2005-082435,ACTIVE,17-Dec-16
82150,"44 Rob Blake Way, Simcoe",Simcoe,EDLIC-2005-083578,ACTIVE,17-Oct-17
82156,"44 Rob Blake Way, Simcoe",Simcoe,EDLIC-2005-083579,ACTIVE,17-Oct-17
82159,"1579 Main St W, Hamilton",Hamilton,EDLIC-2004-082251,ACTIVE,19-Nov-17
82160,"200 Taunton Rd W, Whitby",Whitby,EDLIC-2005-082506,ACTIVE,01-May-17
82161,"283 Dalhousie St, Ottawa",Ottawa,264980,ACTIVE,27-Apr-17
82163,"2121 Kingston Rd, Scarborough",Scarborough,EDLIC-2005-082922,ACTIVE,18-May-17
82166,"600 Oshawa Blvd N, Oshawa",Oshawa,EDLIC-2005-083706,ACTIVE,21-Nov-17
82167,"600 Oshawa Blvd N, Oshawa",Oshawa,EDLIC-2005-083707,ACTIVE,21-Nov-17
82169,"777 King St E, Gananoque",Gananoque,EDLIC-2005-083092,ACTIVE,30-Jun-17
82170,"5958 16Th Ave, Markham",Markham,EDLIC-2005-082454,ACTIVE,13-Jan-17
82172,"1555 Steeles Ave W, Brampton",Brampton,EDLIC-2005-082841,ACTIVE,29-Apr-17
82176,"1125 Colonel By Dr, Ottawa",Ottawa,EDLIC-2005-082557,ACTIVE,06-Jan-17
82185,"7428 Markham Rd, Markham",Markham,EDLIC-2005-082760,ACTIVE,14-Apr-17
82186,"7428 Markham Rd, Markham",Markham,EDLIC-2005-082807,ACTIVE,26-Apr-17
82188,"1300 Eglinton Ave W, Toronto",Toronto,EDLIC-2005-082716,ACTIVE,28-Mar-17
82189,"1300 Eglinton Ave W, Toronto",Toronto,EDLIC-2005-082726,ACTIVE,28-Mar-17
82190,"101 College St, Toronto",Toronto,EDLIC-2005-082997,ACTIVE,06-Jun-17
82191,"101 College St, Toronto",Toronto,EDLIC-2005-083250,ACTIVE,05-Aug-17
82194,"86 Elgin St S, Cambridge",Cambridge,259379,ACTIVE,24-May-17
82196,"151 Genier Rd, Cochrane",Cochrane,EDLIC-2006-084140,ACTIVE,08-Mar-17
82197,145 Queen St W Four Seasons Centre Performing Arts Toronto,Toronto,EDLIC-2005-082628,ACTIVE,07-Mar-17
82198,"38 William Carson Cres, North York",North York,EDLIC-2005-083265,ACTIVE,11-Aug-17
82199,"38 William Carson Cres, North York",North York,EDLIC-2005-082767,ACTIVE,18-Apr-17
8220,"523 Algoma St N, Thunder Bay",Thunder Bay,EDLIC-008220,ACTIVE,15-Oct-17
82203,"520 Talbot St, London",London,EDLIC-2005-082650,ACTIVE,17-Mar-17
82204,"520 Talbot St, London",London,EDLIC-2005-082933,ACTIVE,24-May-17
82207,"2260 Bovaird Dr E, Brampton",Brampton,258477,ACTIVE,24-Jan-17
82209,"6515 Glen Erin Dr, Mississauga",Mississauga,EDLIC-2005-082890,ACTIVE,12-May-17
82210,"11121 Yonge St, Richmond Hill",Richmond Hill,EDLIC-2005-083288,ACTIVE,15-Aug-17
82211,"11121 Yonge St, Richmond Hill",Richmond Hill,EDLIC-2005-083687,ACTIVE,17-Nov-17
82212,"140 Letitia St, Barrie",Barrie,EDLIC-2005-082825,ACTIVE,29-Apr-17
82214,"5350 Creekbank Rd, Mississauga",Mississauga,EDLIC-2004-082317,ACTIVE,03-Dec-16
82215,"70 High Park Ave, Toronto",Toronto,EDLIC-2005-082458,ACTIVE,14-Jan-17
82216,"70 High Park Ave, Toronto",Toronto,EDLIC-2005-082466,ACTIVE,17-Jan-17
82218,"710 Southdale Rd, London",London,EDLIC-2005-082635,ACTIVE,15-Mar-17
82221,"1001 Fanshawe College Blvd, London",London,EDLIC-2005-082943,ACTIVE,31-Mar-17
82222,"233 Gilmour St, Ottawa",Ottawa,EDLIC-2005-082558,ACTIVE,07-Jan-17
82223,"160 Collins St, Collingwood",Collingwood,EDLIC-2005-082510,ACTIVE,01-Nov-17
82224,"415 Legget Dr, Kanata",Kanata,235511,ACTIVE,17-Sep-17
82225,"710 Southdale Rd, London",London,EDLIC-2005-083084,PENDING_RENEWAL,29-Jun-17
82226,"710 Southdale Rd, London",London,EDLIC-2005-083085,PENDING_RENEWAL,29-Jun-17
82229,"170 Colborne St W, Orillia",Orillia,EDLIC-2006-084178,ACTIVE,20-Mar-17
82230,"40 Bertrand Ave, Scarborough",Scarborough,199410,ACTIVE,11-Sep-17
82231,"17 Reading Crt, Toronto",Toronto,261490,ACTIVE,21-Feb-17
82232,"17 Reading Crt, Toronto",Toronto,261487,ACTIVE,21-Feb-17
82234,"889 Brock Rd, Pickering",Pickering,193228,ACTIVE,23-Dec-16
82235,"889 Brock Rd, Pickering",Pickering,193230,ACTIVE,14-Dec-16
82236,"889 Brock Rd, Pickering",Pickering,193232,ACTIVE,24-Jan-17
82238,"4046 Erin Mills Pky, Mississauga",Mississauga,EDLIC-2005-082544,ACTIVE,08-Feb-17
82239,"4046 Erin Mills Pky, Mississauga",Mississauga,EDLIC-2005-082912,ACTIVE,17-May-17
82242,"200 Elizabeth St, Toronto",Toronto,EDLIC-2006-084051,ACTIVE,15-Feb-17
82244,"855 3Rd Ave E, Owen Sound",Owen Sound,EDLIC-2004-082312,ACTIVE,01-Dec-16
82246,"400 City Hall Square E, Windsor",Windsor,270431,ACTIVE,02-Aug-17
82247,"1580 Derry Rd, Milton",Milton,234701,ACTIVE,22-Aug-17
82248,"400 City Hall Square E, Windsor",Windsor,EDLIC-2005-082796,ACTIVE,22-May-17
82249,"400 City Hall Square E, Windsor",Windsor,EDLIC-2005-083640,ACTIVE,02-Nov-17
82253,"102 Commerce Park Rd, Barrie",Barrie,271084,ACTIVE,14-Aug-17
82254,"984 Oliver Rd, Thunder Bay",Thunder Bay,EDLIC-2005-082442,ACTIVE,11-Jan-17
82255,"984 Oliver Rd, Thunder Bay",Thunder Bay,EDLIC-2005-082441,ACTIVE,12-Jan-17
82256,"88 Times Ave, Thornhill",Thornhill,EDLIC-2005-082924,ACTIVE,20-May-17
82259,"710 Mountain Brow Blvd, Hamilton",Hamilton,EDLIC-2005-082556,ACTIVE,09-Feb-17
82261,"3 Navy Wharf Crt, Toronto",Toronto,EDLIC-2006-083890,ACTIVE,09-Jan-17
82262,"3401 Dufferin St, Toronto",Toronto,EDLIC-2005-082782,ACTIVE,14-Apr-17
82263,"3401 Dufferin St, Toronto",Toronto,EDLIC-2005-082713,ACTIVE,01-Apr-17
82264,"418 Lemay St, Clarence Creek",Clarence Creek,EDLIC-2004-082374,ACTIVE,17-Dec-16
82266,"170 Colborne St W, Orillia",Orillia,EDLIC-2006-084072,ACTIVE,21-Feb-17
82267,"375 Lisgar St, Ottawa",Ottawa,EDLIC-2004-082356,ACTIVE,10-Dec-16
82268,"375 Lisgar St, Ottawa",Ottawa,152936,ACTIVE,15-Oct-17
82270,"200 Clarington Blvd, Bowmanville",Bowmanville,EDLIC-2005-083253,ACTIVE,05-Aug-17
82271,"125 Lakeshore Rd E, Mississauga",Mississauga,235141,ACTIVE,09-Sep-17
82275,"18 Mondeo Dr, Scarborough",Scarborough,155540,ACTIVE,03-Jan-17
82276,"18 Mondeo Dr, Scarborough",Scarborough,155541,ACTIVE,03-Jan-17
82277,"18 Mondeo Dr, Scarborough",Scarborough,155542,ACTIVE,03-Jan-17
82279,"208 Queens Quay West, Toronto",Toronto,EDLIC-2005-083646,ACTIVE,03-Nov-17
82284,"2153 Parkwood Ave, Windsor",Windsor,EDLIC-2005-082478,ACTIVE,20-Jan-17
82285,"2065 Appleby Line, Burlington",Burlington,EDLIC-2005-082434,ACTIVE,11-Jan-17
82287,"20 Elmbrook Dr, Barrie",Barrie,EDLIC-2005-082826,ACTIVE,29-Apr-17
82291,"101 College St, Toronto",Toronto,EDLIC-2004-082410,ACTIVE,23-Dec-16
82295,"88 Times Ave, Thornhill",Thornhill,EDLIC-2005-083199,ACTIVE,21-Jul-17
82297,"50 Brian Harrison Way, Toronto",Toronto,EDLIC-2005-083279,ACTIVE,12-Aug-17
82298,"50 Brian Harrison Way, Toronto",Toronto,EDLIC-2005-083280,ACTIVE,15-Aug-17
82299,"50 Brian Harrison Way, Toronto",Toronto,EDLIC-2005-083509,ACTIVE,03-Oct-17
82300,"50 Brian Harrison Way, Toronto",Toronto,EDLIC-2005-083442,ACTIVE,20-Sep-17
82301,"2750 Highpoint Dr, Milton",Milton,EDLIC-2004-082396,ACTIVE,16-Dec-16
82302,"2750 Highpoint Dr, Milton",Milton,227975,ACTIVE,09-May-17
82303,"60 Brian Harrison Way, Toronto",Toronto,EDLIC-2005-082881,ACTIVE,11-May-17
82304,"60 Brian Harrison Way, Toronto",Toronto,EDLIC-2005-082899,ACTIVE,13-May-17
82305,"60 Brian Harrison Way, Toronto",Toronto,EDLIC-2005-082957,ACTIVE,30-May-17
82306,"60 Brian Harrison Way, Toronto",Toronto,EDLIC-2005-083189,ACTIVE,19-Jul-17
82312,"160 King St E, Kitchener",Kitchener,176248,ACTIVE,31-Jul-17
82319,"2727 Princess St, Kingston",Kingston,EDLIC-2005-082927,ACTIVE,18-May-17
82320,"2727 Princess St, Kingston",Kingston,EDLIC-2005-082928,ACTIVE,18-May-17
82322,"100 Ferguson St, North Bay",North Bay,237588,ACTIVE,20-May-17
82325,"1151 Richmond St, London",London,EDLIC-2005-082509,ACTIVE,31-May-17
82328,"3810 Bathurst St, Toronto",Toronto,EDLIC-2005-082734,ACTIVE,06-Apr-17
82329,"3810 Bathurst St, Toronto",Toronto,EDLIC-2005-083503,ACTIVE,30-Sep-17
82330,"11121 Yonge St, Richmond Hill",Richmond Hill,EDLIC-2005-083414,ACTIVE,13-Sep-17
82331,"11121 Yonge St, Richmond Hill",Richmond Hill,EDLIC-2006-083999,ACTIVE,07-Feb-17
82332,"3830 Bathurst St, Toronto",Toronto,202750,ACTIVE,06-Jul-17
82333,"3830 Bathurst St, Toronto",Toronto,227894,ACTIVE,05-Oct-17
82337,"380 Princess Royal Dr, Mississauga",Mississauga,EDLIC-2005-082770,ACTIVE,18-Apr-17
82338,"380 Princess Royal Dr, Mississauga",Mississauga,EDLIC-2005-083649,ACTIVE,04-Nov-17
82342,"89 York Blvd, Toronto",Toronto,EDLIC-2005-083134,ACTIVE,30-Apr-17
82343,"89 York Blvd, Toronto",Toronto,EDLIC-2005-083315,ACTIVE,30-Apr-17
82344,"101 College St, Toronto",Toronto,EDLIC-2005-083220,ACTIVE,28-Jul-17
82345,"101 College St, Toronto",Toronto,EDLIC-2005-083214,ACTIVE,26-Jul-17
82346,"160 College St, Toronto",Toronto,EDLIC-2006-084262,ACTIVE,12-Apr-17
82347,"53 Hwy 551, M'Chigeeng",M'Chigeeng,EDLIC-2005-083011,ACTIVE,13-Jun-17
82348,"170 Colborne St W, Orillia",Orillia,EDLIC-2005-083533,ACTIVE,06-Oct-17
82349,"170 Colborne St W, Orillia",Orillia,EDLIC-2005-083474,ACTIVE,23-Sep-17
82350,"1005 King St W, Toronto",Toronto,EDLIC-2005-083128,ACTIVE,07-Jul-17
82351,"1005 King St W, Toronto",Toronto,EDLIC-2005-083448,ACTIVE,16-Sep-17
82352,"1005 King St W, Toronto",Toronto,EDLIC-2005-083010,ACTIVE,10-Jun-17
82353,"1005 King St W, Toronto",Toronto,170094,ACTIVE,16-Jun-17
82354,"1005 King St W, Toronto",Toronto,EDLIC-2006-084310,ACTIVE,20-Apr-17
82355,"1005 King St W, Toronto",Toronto,EDLIC-2007-085927,ACTIVE,10-Jul-17
82356,"200 Coventry Rd, Ottawa",Ottawa,EDLIC-2006-084204,ACTIVE,28-Mar-17
82358,"119 Ferris Lane, Barrie",Barrie,EDLIC-2005-082618,ACTIVE,04-Mar-17
82361,"97 King St, New Castle",New Castle,269882,ACTIVE,26-Jul-17
82363,"4450 Fairview St, Burlington",Burlington,EDLIC-2005-082625,ACTIVE,11-Feb-17
82366,"82 Fine Arts Rd, Toronto",Toronto,EDLIC-2005-082967,ACTIVE,30-Apr-17
82367,"23 Hollywood Ave, North York",North York,EDLIC-2005-083272,ACTIVE,12-Aug-17
82368,"4515 Ebenezer Rd, Brampton",Brampton,203219,ACTIVE,14-Jul-17
82369,"46 Hayden St, Toronto",Toronto,EDLIC-2005-082504,ACTIVE,25-Jan-17
82370,"2200 Argentia Rd, Mississauga",Mississauga,EDLIC-2006-083903,ACTIVE,19-Dec-16
82371,"3100 Keele St, North York",North York,270312,ACTIVE,01-Aug-17
82372,23 Country Club Dr (Phase 3) Kingston,Kingston,EDLIC-2005-082780,ACTIVE,14-Apr-17
82373,23 Country Club Dr (Phase 3) Kingston,Kingston,EDLIC-2005-082779,ACTIVE,14-Apr-17
82374,"299 Percy Street, Smiths Falls",Smiths Falls,EDLIC-2005-083081,ACTIVE,29-Jun-17
82375,"18 Trent Dr, Campbellford",Campbellford,EDLIC-2005-082629,ACTIVE,11-Mar-17
82376,"884 Southdown Rd, Mississauga",Mississauga,EDLIC-2005-082693,ACTIVE,01-Apr-17
82382,"1365 Sandhill Dr, Ancaster",Ancaster,EDLIC-2005-083218,ACTIVE,28-Jul-17
82383,"871 Victoria St N, Kitchener",Kitchener,EDLIC-2005-082607,ACTIVE,01-Mar-17
82386,"30 Balvina Dr E, Goderich",Goderich,EDLIC-2005-083000,ACTIVE,30-May-17
82390,"101 College St, Toronto",Toronto,EDLIC-2005-082801,ACTIVE,25-Apr-17
82391,"101 College St, Toronto",Toronto,EDLIC-2005-082838,ACTIVE,28-Apr-17
82392,"101 College St, Toronto",Toronto,EDLIC-2006-083997,ACTIVE,06-Feb-17
82393,285 County Road 44 Rr 44 Kemptville,Kemptville,EDLIC-2005-082823,ACTIVE,28-Apr-17
82395,"261 Main St, Wellington",Wellington,EDLIC-2005-082692,ACTIVE,31-Mar-17
82397,8 Unwin Ave Ferry Terminal Toronto,Toronto,EDLIC-2005-083063,ACTIVE,06-May-17
82398,69 Nightstar Rd Thomas L. Wells P.S. Scarborough,Scarborough,EDLIC-2005-083438,ACTIVE,01-Sep-17
82399,"543 Timothy St, New Market",New Market,EDLIC-2005-083072,ACTIVE,24-Jun-17
82400,"543 Timothy St, New Market",New Market,EDLIC-2005-082794,ACTIVE,22-Apr-17
82401,"3295 Quality Way, Windsor",Windsor,EDLIC-2005-082829,ACTIVE,29-Apr-17
82402,"15 Saranac Blvd, Toronto",Toronto,EDLIC-2006-084062,ACTIVE,17-Aug-17
82403,"3495 Lawrence Ave. E, Scarborough",Scarborough,EDLIC-2005-082697,ACTIVE,04-Apr-17
82404,"3495 Lawrence Ave. E, Scarborough",Scarborough,EDLIC-2005-082689,ACTIVE,30-Mar-17
82405,"72 Pine St N, Port Hope",Port Hope,EDLIC-2005-083047,ACTIVE,20-Jun-17
82406,"301 Cornwall Rd, Oakville",Oakville,EDLIC-2005-082725,ACTIVE,08-Apr-17
82407,"100 Water St E, Cornwall",Cornwall,EDLIC-2005-083201,ACTIVE,22-Jul-17
82408,"557 Queenston Rd, Hamilton",Hamilton,EDLIC-2005-082793,ACTIVE,22-Apr-17
82409,"1010 Botanical Dr, Burlington",Burlington,EDLIC-2005-082902,ACTIVE,11-May-17
82414,"760 Weber St E, Kitchener",Kitchener,182483,ACTIVE,07-Sep-17
82415,"71 Bayberry Dr, Guelph",Guelph,EDLIC-2005-083733,ACTIVE,21-Nov-17
82416,"930 Richmond St, London",London,EDLIC-2006-084008,ACTIVE,08-Feb-17
82417,"930 Richmond St, London",London,EDLIC-2006-084322,ACTIVE,26-Apr-17
82419,"1 Presidents Choice Cir, Brampton",Brampton,210694,PENDING_RENEWAL,06-May-17
8242,"1150 Kingston Rd, Toronto",Toronto,197999,ACTIVE,14-Aug-17
82423,"5200 Corporate Dr, Burlington",Burlington,EDLIC-2005-082722,ACTIVE,28-Mar-17
82426,"5200 Corporate Dr, Burlington",Burlington,EDLIC-2005-083079,ACTIVE,27-Jun-17
82427,"6430 Edwards Blvd, Mississauga",Mississauga,EDLIC-2005-082739,ACTIVE,08-Apr-17
82428,"6430 Edwards Blvd, Mississauga",Mississauga,EDLIC-2005-082876,ACTIVE,06-May-17
82429,"6300 Fallsview Blvd, Niagara Falls",Niagara Falls,204180,ACTIVE,13-Jan-17
82430,"593 Strasburg Rd, Kitchener",Kitchener,EDLIC-2005-083476,ACTIVE,23-Sep-17
82431,"593 Strasburg Rd, Kitchener",Kitchener,EDLIC-2005-083512,ACTIVE,30-Sep-17
82432,"1 Main St W, Hamilton",Hamilton,EDLIC-2006-084110,ACTIVE,20-May-17
82433,"1 Main St W, Hamilton",Hamilton,EDLIC-2006-084111,ACTIVE,20-May-17
82434,"985 Syscon Rd, Burlington",Burlington,EDLIC-2005-083012,ACTIVE,13-Jun-17
82435,"985 Syscon Rd, Burlington",Burlington,EDLIC-2005-083013,ACTIVE,13-Jun-17
82436,"71 Bayberry Dr, Guelph",Guelph,EDLIC-2005-083421,ACTIVE,06-Sep-17
82438,"5070 Creekbank Rd, Mississauga",Mississauga,187640,ACTIVE,08-Jan-17
82439,"5070 Creekbank Rd, Mississauga",Mississauga,187641,ACTIVE,08-Jan-17
82440,"71 Bayberry Dr, Guelph",Guelph,EDLIC-2005-083420,ACTIVE,06-Sep-17
82442,"250 Pall Mall St, London",London,EDLIC-2005-083073,ACTIVE,24-Jun-17
82443,"250 Pall Mall St, London",London,EDLIC-2005-083382,ACTIVE,06-Sep-17
82444,"600 Oshawa Blvd N, Oshawa",Oshawa,EDLIC-2005-083493,ACTIVE,27-Sep-17
82445,Airport Suites 7035 Edwards Blvd Mississauga,Mississauga,EDLIC-2005-082875,ACTIVE,10-May-17
82447,100 Benson St Peterborough,Peterborough,243248,PENDING_RENEWAL,18-Apr-17
82448,"45 Glenn Hawthorne Blvd, Mississauga",Mississauga,EDLIC-2005-082761,ACTIVE,07-Apr-17
82452,"671 River St, Ottawa",Ottawa,EDLIC-2005-082601,ACTIVE,25-Feb-17
82453,"150 Kilgour Rd, Toronto",Toronto,EDLIC-2006-083966,ACTIVE,17-Jan-17
82454,"150 Kilgour Rd, Toronto",Toronto,EDLIC-2006-083967,ACTIVE,18-Jan-17
82455,"150 Kilgour Rd, Toronto",Toronto,EDLIC-2006-084267,ACTIVE,05-Apr-17
82456,"150 Kilgour Rd, Toronto",Toronto,EDLIC-2006-084024,ACTIVE,02-Feb-17
82457,"150 Kilgour Rd, Toronto",Toronto,EDLIC-2005-082941,ACTIVE,24-May-17
82458,"350 Rumsey Rd, Toronto",Toronto,EDLIC-2005-083861,ACTIVE,29-Dec-16
82459,"637 Lakeshore Blvd W, Toronto",Toronto,EDLIC-2005-083851,ACTIVE,23-Dec-16
82460,"59 Critzia Dr, Mount Hope",Mount Hope,EDLIC-2005-082977,ACTIVE,03-Jun-17
82461,"59 Critzia Dr, Mount Hope",Mount Hope,EDLIC-2005-083457,ACTIVE,07-Jul-17
82462,"Creighton Mine, Creighton",Creighton,EDLIC-2005-083223,ACTIVE,29-Jul-17
82463,"160 College St, Toronto",Toronto,EDLIC-2005-082958,ACTIVE,27-May-17
82464,"160 College St, Toronto",Toronto,EDLIC-2005-083087,ACTIVE,29-Jun-17
82465,"22 James Hill Crt, Uxbridge",Uxbridge,EDLIC-2005-083296,ACTIVE,18-Aug-17
82466,"22 James Hill Crt, Uxbridge",Uxbridge,EDLIC-2005-083190,ACTIVE,19-Jul-17
82469,"160 College St, Toronto",Toronto,EDLIC-2005-082643,ACTIVE,15-Jun-17
8247,"1384 Dufferin St, Toronto",Toronto,EDLIC-008247,ACTIVE,15-Nov-17
82470,"27 Jessica St, Hamilton",Hamilton,241061,ACTIVE,04-Feb-17
82476,"26 Peter St N, Mississauga",Mississauga,EDLIC-2005-082840,ACTIVE,02-May-17
82483,"17 Executive Place, Kitchener",Kitchener,EDLIC-2005-083466,ACTIVE,21-Sep-17
82484,"935 Ramsey Lake Rd, Sudbury",Sudbury,EDLIC-2005-083350,ACTIVE,31-Aug-17
82485,"1 Presidents Choice Cir, Brampton",Brampton,210693,PENDING_RENEWAL,06-May-17
82486,"1 Presidents Choice Cir, Brampton",Brampton,210697,PENDING_RENEWAL,06-May-17
82487,"1 Presidents Choice Cir, Brampton",Brampton,210695,PENDING_RENEWAL,06-May-17
82490,"5050 Creekbank Rd, Mississauga",Mississauga,238319,ACTIVE,08-Jan-17
82491,"5050 Creekbank Rd, Mississauga",Mississauga,238316,ACTIVE,08-Jan-17
82492,"1595 Telesat Crt, Ottawa",Ottawa,EDLIC-2005-082929,ACTIVE,24-May-17
82495,"480 Charles St E, Kitchener",Kitchener,EDLIC-2005-082694,ACTIVE,01-Apr-17
82502,"3 Navy Wharf Crt, Toronto",Toronto,EDLIC-2005-083460,ACTIVE,19-Sep-17
82503,"3 Navy Wharf Crt, Toronto",Toronto,EDLIC-2005-083306,ACTIVE,23-Aug-17
82504,"3 Navy Wharf Crt, Toronto",Toronto,EDLIC-2006-084109,ACTIVE,11-Aug-17
82505,"5 Mariner Terr, Toronto",Toronto,EDLIC-2005-083756,ACTIVE,02-Dec-16
82506,"5 Mariner Terr, Toronto",Toronto,EDLIC-2005-083600,ACTIVE,21-Oct-17
82507,"5 Mariner Terr, Toronto",Toronto,EDLIC-2005-083548,ACTIVE,11-Oct-17
82510,"711 Churchill Ave. North, Ottawa",Ottawa,EDLIC-2006-083888,ACTIVE,09-Jan-17
82511,336 Angeline St S Po Box 28 Lindsay,Lindsay,EDLIC-2005-082817,ACTIVE,27-Apr-17
82513,"38 Niagara St, Toronto",Toronto,EDLIC-2005-083575,ACTIVE,17-Oct-17
82514,"38 Niagara St, Toronto",Toronto,EDLIC-2005-083412,ACTIVE,13-Sep-17
82521,"1213, South Service Rd, Windsor",Windsor,EDLIC-2005-082844,ACTIVE,27-Apr-17
82523,"1972 Parkdale St, Brockville",Brockville,EDLIC-2005-082831,ACTIVE,01-May-17
82524,"638A Sheppard Ave W, Toronto",Toronto,EDLIC-2005-082986,ACTIVE,06-Jun-17
82527,"2601 Bayview Ave, Toronto",Toronto,EDLIC-2005-082971,ACTIVE,02-Jun-17
82528,"130 Shanly St, Toronto",Toronto,EDLIC-2005-083519,ACTIVE,03-Oct-17
82529,"3200 Hwy 7, Vaughan",Vaughan,204774,ACTIVE,15-Mar-17
82530,"101 Ymca Blvd, Markham",Markham,EDLIC-2006-084287,ACTIVE,18-Apr-17
82533,"18 Trent Dr, Campbellford",Campbellford,EDLIC-2005-082851,ACTIVE,04-May-17
82534,"1151 Richmond St, London",London,EDLIC-2005-082709,ACTIVE,31-Mar-17
82535,"265 Cannifton Rd, Belleville",Belleville,EDLIC-2005-083428,ACTIVE,19-Sep-17
82536,"1933 Regent St, Sudbury",Sudbury,EDLIC-2005-083222,ACTIVE,29-Jul-17
82537,"1011 Sheppard Ave W, Toronto",Toronto,EDLIC-2005-083188,ACTIVE,19-Jul-17
82538,"1005 Beauparc Pvt, Ottawa",Ottawa,244339,ACTIVE,01-Sep-17
82539,"5709 Victoria St, Niagara Falls",Niagara Falls,EDLIC-2005-082799,ACTIVE,25-Apr-17
82540,"90 Biscayne Cres, Brampton",Brampton,239169,ACTIVE,07-Dec-16
82541,"90 Biscayne Cres, Brampton",Brampton,234804,ACTIVE,03-Sep-17
82544,"880 Laurentian Dr, Burlington",Burlington,207407,ACTIVE,21-Mar-17
82546,"65 Bayberry Dr, Guelph",Guelph,EDLIC-2005-083734,ACTIVE,21-Nov-17
82547,"300 Maple Grove Rd, Cambridge",Cambridge,EDLIC-2005-083167,ACTIVE,13-Jul-17
82550,"65 Bayberry Dr, Guelph",Guelph,EDLIC-2005-083630,ACTIVE,20-Oct-17
82551,"242 Jozo Weider Blvd, Blue Mountains",Blue Mountains,240337,ACTIVE,31-Mar-17
82552,"3840 Bathurst St, Toronto",Toronto,202565,ACTIVE,03-Mar-17
82553,"3840 Bathurst St, Toronto",Toronto,202567,ACTIVE,03-Mar-17
82554,"3200 Hwy 7, Vaughan",Vaughan,204772,ACTIVE,14-Mar-17
82556,"20 Cachet Woods Court, Markham",Markham,EDLIC-2005-083126,ACTIVE,08-Jul-17
82557,"1375 Dupont St, Toronto",Toronto,238630,ACTIVE,08-Jun-17
82558,"1375 Dupont St, Toronto",Toronto,238631,ACTIVE,18-Jul-17
82559,"100 College Dr, North Bay",North Bay,EDLIC-2005-083066,ACTIVE,23-Jun-17
82561,"265 Wilson St E, Ancaster",Ancaster,EDLIC-2005-082677,ACTIVE,29-Mar-17
82562,"800 Commissioners Rd E, London",London,EDLIC-2005-082864,ACTIVE,09-May-17
82563,"1110 King St E, Oshawa",Oshawa,EDLIC-2005-082915,ACTIVE,18-May-17
82567,"2467 Eglinton Ave E, Toronto",Toronto,EDLIC-2005-083426,ACTIVE,16-Sep-17
82568,"35 Stone Church Road, Ancaster",Ancaster,EDLIC-2005-082797,ACTIVE,22-Apr-17
82571,"20 Cachet Woods Court, Markham",Markham,EDLIC-2005-083127,ACTIVE,08-Jul-17
82583,"65 Clarington Blvd, Bowmanville",Bowmanville,EDLIC-2005-083727,ACTIVE,22-Nov-17
82584,"65 Clarington Blvd, Bowmanville",Bowmanville,EDLIC-2005-083726,ACTIVE,22-Nov-17
82585,"800 Commissioners Rd E, London",London,EDLIC-2008-087241,ACTIVE,23-Jun-17
82586,"800 Commissioners Rd E, London",London,EDLIC-2008-087240,ACTIVE,23-Jun-17
82587,"800 Commissioners Rd E, London",London,165461,ACTIVE,12-Aug-17
82588,"800 Commissioners Rd E, London",London,165463,ACTIVE,12-Aug-17
82589,"800 Commissioners Rd E, London",London,165460,ACTIVE,12-Aug-17
82591,"800 Commissioners Rd E, London",London,169698,ACTIVE,18-Nov-17
82592,"905 Beauparc Private, Ottawa",Ottawa,199208,ACTIVE,18-Oct-17
