Incident Number,Creation Date,Fatal Injury Victim,Concussion Intracranial Inju,Burns Severe,Burns Minor,Whiplash,Spinal Injury,Amputation,Injury Leading Deafness,Heart Attack,Fracture Major Bone,Eye Injury,Electric Shock Severe,Electric Shock Minor,Dislocation Limb,Bruise Hemorrhage Interna,Exposure Carcinomatou Poison,Swelling,Sprained Twisted Joints Muscle,Skin Infection Irritation,Seizure,Respiratory Infection Irrita,Poisoning,Other Internal Injury,Nausea Dizziness,Laceration Superficial Cut,Laceration Deep Cut,Fracture Nose Fingers Toes,External Bruise,Aches Pains,Date Of Occurrence,catagory of incident,fatal injury,permanent (serious) injury,non-permanent (minor) injury,No Injury,elevating devices number,Specific Root Cause,Reported occurrence narrative,Time of Occurrence,Summarized detail of Inspection and tests,Inspector's Conclusion,Incident Summary,Task Number,release
1921238,11-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Aug-16,ED-Near-Miss,,,,,17345,,Elevator-grill was removed from front elevator dropped on pipes below and broke 2 valves water went into shaft burn smell monitor flashing controller,1:24:00 PM,,,ED-Near Miss,6284587,yes
1921474,11-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Aug-16,ED-Near-Miss,,,,,21109,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-Chiller leak caused water to come in contact with top of car and ropes shut down,5:00:00 PM,,,ED-Near Miss,6284897,yes
1919262,09-Aug-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,05-Aug-16,ED-Incident,0.0,0.0,1.0,0.0,64552988,,Elevator-Elderly women got her arm caught in elevator door bruised arm,11:00:00 AM,,,ED-Incident,6280413,yes
1921146,11-Aug-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,07-Aug-16,ED-Incident,0.0,0.0,1.0,0.0,64532191,,Elevator-Little girl got her arm caught in elevator door went to hospital bruising of hand and arm,3:55:00 PM,,,ED-Incident,6284476,yes
1921492,11-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Aug-16,ED-Near-Miss,,,,,61616,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-Both elevators had approx. 20 inches of water shut down,2:00:00 PM,,,ED-Near Miss,6284935,yes
1921978,12-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Aug-16,ED-Near-Miss,,,,,64660159,"8.2 Utilities (power, water, telecomm, sewage)",Unidentifed female in elevator when it dropped suddenly she fell to knees no injuries,10:30:00 AM,,,ED-Near Miss,6286060,yes
1925634,18-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Aug-16,ED-Near-Miss,,,,,60884,,Elevator-Unidentified female with walker tripped getting into elevator no report of injury,12:00:00 AM,,,ED-Incident,6293155,yes
1925594,18-Aug-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12-Aug-16,ED-Incident,0.0,0.0,0.0,0.0,88874,7.6 Failure to follow user instructions,Elevator-Woman got her hand caught between elevator door didn't report it right away sore hand,3:07:00 PM,,,ED-Incident,6293071,yes
1937620,08-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Aug-16,ED-Near-Miss,,,,,64659873,,Elevator-Water flood 2 cars steel and seizmic sensors affected,12:00:00 AM,,,ED-Near Miss,6316824,yes
1947114,22-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Aug-16,ED-Near-Miss,,,,,60867,,Elevator-possible loss of control not stopping level motor rotor replaced replaced,12:00:00 AM,,,ED-Near Miss,6355816,yes
1925664,18-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Aug-16,ED-Near-Miss,,,,,24123,,Elevator-Unidentified person was shocked to report of injury door operator motor partly shorted to ground,12:00:00 AM,,,ED-Near Miss,6293193,yes
1925700,18-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Aug-16,ED-Near-Miss,,,,,64491200,"8.2 Utilities (power, water, telecomm, sewage)","Elevator-Pit flood 12"" of water lines sheaves cables and valves all exposed to water",12:00:00 AM,,,ED-Near Miss,6293243,yes
1925678,18-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Aug-16,ED-Near-Miss,,,,,27208,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-Pit flood cable submerged in water,2:30:00 PM,,,ED-Near Miss,6293214,yes
1927852,23-Aug-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16-Aug-16,ED-Incident,0.0,0.0,1.0,0.0,15324,1.2 Defective or failed component including safety devices,Elevator-Unidentified female got cart jammed because elevator was below floor employee had some muscular pain,2:14:00 PM,,,ED-Incident,6297357,yes
1925652,18-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Aug-16,ED-Near-Miss,,,,,39202,,Elevator-Loss of oil reported,12:00:00 AM,,,ED-Near Miss,6293175,yes
1925582,18-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-Aug-16,ED-Near-Miss,,,,,86895,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-Pit flood defective sump pump,10:00:00 AM,,,ED-Incident,6293038,yes
1961330,19-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-Aug-16,ED-Near-Miss,,,,,19217,,"Elevator-found in the overheads with door open on arrival tested braking circuit, stepper, motor contactors all tested ok cleaned up plunger etc",8:20:00 AM,,,ED-Near Miss,6406704,yes
1932724,31-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Aug-16,ED-Near-Miss,,,,,11906,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-Building sprinkler head damage water went down hoistway no damage except for sprinkler head,11:30:00 AM,,,ED-Near Miss,6306854,yes
1932992,31-Aug-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19-Aug-16,ED-Incident,0.0,0.0,1.0,0.0,64678432,,Elevator-Woman moving something through elevator door closed on her hand left hand bruised and soft tissue damage middle finger swollen,4:10:00 PM,,,ED-Incident,6307404,yes
1932710,31-Aug-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20-Aug-16,ED-Incident,0.0,0.0,1.0,0.0,64701646,7.6 Failure to follow user instructions,Elevator-Unidentified women held door open and it came off track her son sustained cut to forearm 3 '' long,10:00:00 AM,,,ED-Incident,6306818,yes
1927840,23-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22-Aug-16,ED-Near-Miss,,,,,32733,7.6 Failure to follow user instructions,Freight Elevator-Found building attendant power washing the inside of elevator including walls,11:50:00 AM,,,ED-Near Miss,6297331,yes
1928026,23-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22-Aug-16,ED-Near-Miss,,,,,64655340,"8.2 Utilities (power, water, telecomm, sewage)","Elevator-Water in pit about 1"" no equipment affected",1:00:00 PM,,,ED-Near Miss,6297872,yes
1948924,26-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22-Aug-16,ED-Incident,0.0,0.0,1.0,0.0,87479,,Elevator-Door closed too quickly and hit female in the arm bruises,12:00:00 PM,,,ED-Incident,6359424,yes
1935946,07-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23-Aug-16,ED-Incident,0.0,0.0,1.0,0.0,38278,,Elevator-not level tenant tripped entering fell hit rail bruise on her arm,6:45:00 PM,,,ED-Incident,6312977,yes
1936064,07-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23-Aug-16,ED-Near-Miss,0.0,0.0,0.0,0.0,64751,7.6 Failure to follow user instructions,Elevator-door hit him in the head no injury,12:00:00 PM,,,ED-Near Miss,6313216,yes
1937244,08-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24-Aug-16,ED-Incident,0.0,0.0,1.0,0.0,66382,,Elevator-Elderly women tripped while exiting transported to hospital with welt on her face,7:40:00 AM,,,ED-Incident,6315950,yes
1932744,31-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Aug-16,ED-Near-Miss,,,,,13257,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-sump pump failure no components affected,9:00:00 AM,,,ED-Near Miss,6306875,yes
1941180,14-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-Aug-16,ED-Incident,0.0,0.0,1.0,0.0,28291,,Elevator-Worker pushing cart into elevator it stopped suddenly causing strain to back and left shoulder,4:00:00 PM,,,ED-Incident,6323301,yes
1932796,31-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-Aug-16,ED-Near-Miss,,,,,24153,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-roof being repaired water leaked onto cartop and down shaft unknown if any damage,5:00:00 PM,,,ED-Near Miss,6306999,yes
1932780,31-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Aug-16,ED-Near-Miss,,,,,23317,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-Water in pit sump bump failure,10:30:00 AM,,,ED-Near Miss,6306971,yes
1944068,19-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28-Aug-16,ED-Incident,0.0,0.0,1.0,0.0,64701664,,Elevator made a high speed stop male was sore sent to hospital for xrays no broken bones,9:04:00 AM,,,ED-Incident,6350303,yes
1932954,31-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Aug-16,ED-Near-Miss,,,,,66355,,Elevator-Called received to schindler ceiling was ripped out in elevator shut down,11:30:00 AM,,,ED-Near Miss,6307349,yes
1932942,31-Aug-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Aug-16,ED-Near-Miss,,,,,76262,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-flood into pit and machine room,1:30:00 PM,,,ED-Near Miss,6307326,yes
1936036,07-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Aug-16,ED-Near-Miss,,,,,9762,,"Elevator-customer reported water running down elevator rope gripper, car top, COP shut down",4:00:00 PM,,,ED-Near Miss,6313174,yes
1933084,31-Aug-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30-Aug-16,ED-Incident,0.0,0.0,1.0,0.0,31753,7.6 Failure to follow user instructions,Elevator-Female trying to stop door from closing sustained pain in her wrist,11:32:00 AM,,,ED-Incident,6307636,yes
1937520,08-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-Aug-16,ED-Near-Miss,,,,,86004,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-water dripped on controller and got on several relay & valve coils,12:00:00 PM,,,ED-Near Miss,6316653,yes
1935966,07-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-Aug-16,ED-Near-Miss,,,,,35468,,Elevator-Water found in pit 2 feet sump pump failed,7:00:00 PM,,,ED-Near Miss,6312997,yes
1936542,07-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Sep-16,ED-Near-Miss,,,,,60678,,Elevator-Customer reported rain water running down hoistway water seen in elevator machine room and running down hoist ropes,8:16:00 AM,,,ED-Near Miss,6314608,yes
1936570,07-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Sep-16,ED-Near-Miss,,,,,9714,,Elevator-door opened ground floor outside door opened inside closed elevator shut down,10:00:00 AM,,,ED-Near Miss,6314655,yes
1936928,08-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01-Sep-16,ED-Incident,0.0,0.0,1.0,0.0,17015,,Elevator-tenant tripped and fell when doors opened not level cut to shin went to hospital,11:00:00 AM,,,ED-Incident,6315286,yes
1936466,07-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Sep-16,ED-Near-Miss,,,,,65680,,Elevator-Male tripped because of elevator being out of level no report of injury,12:00:00 AM,,,ED-Near Miss,6314422,yes
1936284,07-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,02-Sep-16,ED-Incident,0.0,0.0,1.0,0.0,72263,7.6 Failure to follow user instructions,Elevator-Door closed striking women in shoulder causing bruising,11:30:00 PM,,,ED-Incident,6313834,yes
1936634,07-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04-Sep-16,ED-Incident,0.0,0.0,0.0,0.0,61335,,"Elevator-Female tripped over unlevel elevator and fell on arm injured elbow, shoulder put in a sling",6:30:00 AM,,,ED-Incident,6314731,yes
1961440,19-Oct-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05-Sep-16,ED-Incident,0.0,0.0,1.0,0.0,22914,,Elevator-women moving boxes elevator started to close she jumped out of the way injury to back,5:00:00 PM,,,ED-Incident,6406889,yes
1940222,13-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Sep-16,ED-Near-Miss,,,,,85412,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-During routine maintenance found 2 feet of water in pit,2:00:00 PM,,,ED-Near Miss,6321548,yes
1940230,13-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Sep-16,ED-Near-Miss,,,,,32640,,Elevator technician found tank level dropped 2 inches (40L) unable to determine where oil went,10:00:00 AM,,,ED-Near miss,6321560,yes
1940450,13-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Sep-16,ED-Near-Miss,,,,,30780,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-Fire in bottom parking level fire department with hoses water in pit,2:30:00 PM,,,ED-Near Miss,6321922,yes
1940386,13-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Sep-16,ED-Near-Miss,,,,,23816,,Elevator-Freight elevator stuck on 4th floor but door open on 1st exposing hoistway,12:00:00 AM,,,ED-Near Miss,6321800,yes
1940468,13-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Sep-16,ED-Near-Miss,,,,,11332,7.1 Inadequate or unsafe operating environment,Elevator-Loose bricks in the hoistway fell on car top shut down untils repairs are done,4:00:00 PM,,,ED-Incident,6321965,yes
1940424,13-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Sep-16,ED-Near-Miss,,,,,84272,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-water on car top due to condenser unit on roof shut down,10:00:00 AM,,,ED-Near Miss,6321900,yes
1940364,13-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Sep-16,ED-Near-Miss,,,,,60094,1.2 Defective or failed component including safety devices,Elevator-left floor while doors were open shut it down to investigate,11:17:00 AM,,,ED-Near Miss,6321779,yes
1970218,03-Nov-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Sep-16,ED-Near-Miss,,,,,88009,,Elevator-Unintended motion test and car did not stop within the 48in.,12:00:00 AM,,,ED-Near Miss,6424077,yes
1945758,20-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Sep-16,ED-Near-Miss,,,,,19424,,Elevator - Log Book Attached,12:00:00 AM,,,ED-Near Miss,6353288,yes
1940318,13-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10-Sep-16,ED-Incident,0.0,0.0,1.0,0.0,30094,7.6 Failure to follow user instructions,Movator-women with walker didn't push it off and fell over it bloody nose and scrapped shin,9:40:00 AM,,,ED-Incident,6321712,yes
1940458,13-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Sep-16,ED-Near-Miss,,,,,7140,1.2 Defective or failed component including safety devices,Freight Elevator with bi-parting Peele doors moved with doors open,3:00:00 PM,,,ED-Near Miss,6321943,yes
1940480,13-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Sep-16,ED-Near-Miss,,,,,64678282,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-water in pit waiting for removal team,12:00:00 AM,,,ED-Near Miss,6322111,yes
1945864,20-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-Sep-16,ED-Incident,0.0,0.0,1.0,0.0,35673,,Elevator-Door closed on housekeeping staff's hand minor swelling,8:00:00 PM,,,ED-Incident,6353543,yes
1946294,21-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14-Sep-16,ED-Incident,0.0,0.0,1.0,0.0,28337,,Elevator-Stopped abruptly tile grates fell from ceiling hit him in head pain went to doctors,6:10:00 PM,,,Incident,6354378,yes
1946696,21-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Sep-16,ED-Near-Miss,,,,,76072,,Elevator stopped suddenly she lost her balance no mention of injury but it sounded like something broke,4:40:00 PM,,,ED-Near Miss,6355080,yes
1969366,02-Nov-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Sep-16,ED-Near-Miss,,,,,71425,,Elevator-Water backed up from drain into elevator pit,12:00:00 AM,,,ED-Near Miss,6422502,yes
1947130,22-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Sep-16,ED-Near-Miss,,,,,64797,,Elevator-Pipe broke on 14th floor water went down hoistway water still noticeable on top of car,7:30:00 AM,,,ED-Near Miss,6355866,yes
1947120,22-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19-Sep-16,ED-Incident,0.0,0.0,1.0,0.0,9120,,Escalator-Elderly male fell backwards on escalator deep custs on right wrist and arm deep cuts on left elbow knees scratched and shin swollen,2:00:00 PM,,,ED-Incident,6355841,yes
1947100,22-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Sep-16,ED-Near-Miss,,,,,64721685,,Elevator-Maintenance mechanic trying to get passenger out heard noise on top of elevator unlicenced construction person attempting to do same thing,9:23:00 AM,,,ED-Near Miss,6355770,yes
1961450,19-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Sep-16,ED-Near-Miss,,,,,16593,,Elevator-Inspector noted during inspection brake was slipping not holding properly shut down,12:00:00 AM,,,ED-Near Miss,6406922,yes
1949588,27-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-Sep-16,ED-Incident,0.0,0.0,1.0,0.0,36580,,Elevator-Came to abrupt stop and passenger fell hitting her knee sore right knee,4:45:00 PM,,,ED-Incident,6360533,yes
1943276,16-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,21-Sep-16,ED-Incident,0.0,0.0,1.0,0.0,64701501,,"Elevator-Elderly women tripped entering elevator not level broken nose, facial bruising, cut lip",12:00:00 AM,,,ED-Incident,6327478,yes
1947090,22-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-Sep-16,ED-Near-Miss,,,,,64369,,Elevator-sprinklers went off on 3rd because of fire went in hoistway both elevators removed from service,10:00:00 AM,,,ED-Near Miss,6355733,yes
1947104,22-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-Sep-16,ED-Near-Miss,,,,,20952,,Elevator-passenger got electric shock from button that was broke fixed button and collar,9:04:00 AM,,,ED-Incident,6355786,yes
1949204,26-Sep-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22-Sep-16,ED-Incident,0.0,0.0,1.0,0.0,21348,,Elevator-Elderly male hit the elevator door when he entered torn skin left forearm thin skin,4:25:00 PM,,,ED-Incident,6360304,yes
1948906,26-Sep-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22-Sep-16,ED-Near-Miss,,,,,64699621,,Elevator-pit flood call back because they smell burning,11:15:00 PM,,,ED-Near Miss,6359337,yes
1971040,04-Nov-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Sep-16,ED-Near-Miss,,,,,29463,,Elevator-Shaft on elevator hoist motor armature broken between back bell end housing and hoist machine brake coupling,12:00:00 AM,,,ED-Near Miss,6425959,yes
1955230,06-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Sep-16,ED-Near-Miss,,,,,64609,1.2 Defective or failed component including safety devices,Elevator-Door lock jumped out and hidden behind header installed door bracket and tested door switches fixed problem,9:00:00 AM,,,ED-Near Miss,6373261,yes
1956656,11-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Sep-16,ED-Near-Miss,,,,,64506339,,Elevator-car shut down in overhead lockout tagged,12:00:00 PM,,,ED-Near Miss,6376105,yes
1957372,12-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Sep-16,ED-Near-Miss,,,,,11852,,Elevator- Pipe burst at upper floor level 23 exposed to water from above through elevator locked and taked out,2:00:00 PM,,,ED-Near Miss,6377354,yes
1955478,06-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Sep-16,ED-Near-Miss,,,,,31531,"8.2 Utilities (power, water, telecomm, sewage)",Elevator-pit flood disconnect locked off,10:00:00 AM,,,ED-Near Miss,6373604,yes
1956680,11-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Sep-16,ED-Near-Miss,,,,,64690478,,Elevator-experienced what may have been loss of traction causing it to shut down locked and tagged out,12:00:00 PM,,,ED-Near Miss,6376134,yes
1961434,19-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Sep-16,ED-Near-Miss,,,,,64719754,,"Elevator-Major Flood dame to controllers, cabs, car stations, platforms, sheaves, ropes etc",6:00:00 AM,,,ED-Near Miss,6406860,yes
1956644,11-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Sep-16,ED-Near-Miss,,,,,39570,,Elevator-Reno on 3rd floor pipe burst water went down hoistway locked out and tagged,2:00:00 PM,,,ED-Near Miss,6376077,yes
1955928,07-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Sep-16,ED-Near-Miss,,,,,31182,,Elevator-water in pit during annual testing investigate steel conditions etc.,2:45:00 PM,,,ED-Near Miss,6374722,yes
1957356,12-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Sep-16,ED-Near-Miss,,,,,70698,,Elevator-Excessive rain flooded pit both elevators removed from service by the disconnect,8:30:00 AM,,,ED-Near Miss,6377274,yes
1955850,07-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Sep-16,ED-Near-Miss,,,,,79215,,Elevator-water in pit equipment damage,3:00:00 PM,,,ED-Near Miss,6374367,yes
1956132,07-Oct-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29-Sep-16,ED-Incident,0.0,0.0,1.0,0.0,24376,,Elevator-Elderly tripped entering elevator stitches to head and CT Scan,5:30:00 PM,,,ED-Incident,6375199,yes
1961426,19-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Sep-16,ED-Near-Miss,,,,,17652,,Elevator-flood water in pit checking for damages,12:00:00 AM,,,ED-Near Miss,6406850,yes
1955208,06-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Sep-16,ED-Near-Miss,,,,,63210,,Elevator-Found at bottom floor on buffer with main door open,1:30:00 PM,,,ED-Near Miss,6373050,yes
1955878,07-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Sep-16,ED-Near-Miss,,,,,18942,,Elevator-performing annual test counterweight it struck overhead hoist ropes came down on sheave railing broke one side,11:00:00 AM,,,ED-Near Miss,6374552,yes
